image,mask_path,cloth_image
raw_data/train/images/06474_00.jpg,raw_data/train/image-parse-v3/06474_00.png,raw_data/train/cloth/06474_00.jpg
raw_data/train/images/06476_00.jpg,raw_data/train/image-parse-v3/06476_00.png,raw_data/train/cloth/06476_00.jpg
raw_data/train/images/06477_00.jpg,raw_data/train/image-parse-v3/06477_00.png,raw_data/train/cloth/06477_00.jpg
raw_data/train/images/06478_00.jpg,raw_data/train/image-parse-v3/06478_00.png,raw_data/train/cloth/06478_00.jpg
raw_data/train/images/06479_00.jpg,raw_data/train/image-parse-v3/06479_00.png,raw_data/train/cloth/06479_00.jpg
raw_data/train/images/06480_00.jpg,raw_data/train/image-parse-v3/06480_00.png,raw_data/train/cloth/06480_00.jpg
raw_data/train/images/06481_00.jpg,raw_data/train/image-parse-v3/06481_00.png,raw_data/train/cloth/06481_00.jpg
raw_data/train/images/06482_00.jpg,raw_data/train/image-parse-v3/06482_00.png,raw_data/train/cloth/06482_00.jpg
raw_data/train/images/06483_00.jpg,raw_data/train/image-parse-v3/06483_00.png,raw_data/train/cloth/06483_00.jpg
raw_data/train/images/06484_00.jpg,raw_data/train/image-parse-v3/06484_00.png,raw_data/train/cloth/06484_00.jpg
raw_data/train/images/06485_00.jpg,raw_data/train/image-parse-v3/06485_00.png,raw_data/train/cloth/06485_00.jpg
raw_data/train/images/06486_00.jpg,raw_data/train/image-parse-v3/06486_00.png,raw_data/train/cloth/06486_00.jpg
raw_data/train/images/06487_00.jpg,raw_data/train/image-parse-v3/06487_00.png,raw_data/train/cloth/06487_00.jpg
raw_data/train/images/06489_00.jpg,raw_data/train/image-parse-v3/06489_00.png,raw_data/train/cloth/06489_00.jpg
raw_data/train/images/06490_00.jpg,raw_data/train/image-parse-v3/06490_00.png,raw_data/train/cloth/06490_00.jpg
raw_data/train/images/06492_00.jpg,raw_data/train/image-parse-v3/06492_00.png,raw_data/train/cloth/06492_00.jpg
raw_data/train/images/06493_00.jpg,raw_data/train/image-parse-v3/06493_00.png,raw_data/train/cloth/06493_00.jpg
raw_data/train/images/06494_00.jpg,raw_data/train/image-parse-v3/06494_00.png,raw_data/train/cloth/06494_00.jpg
raw_data/train/images/06495_00.jpg,raw_data/train/image-parse-v3/06495_00.png,raw_data/train/cloth/06495_00.jpg
raw_data/train/images/06496_00.jpg,raw_data/train/image-parse-v3/06496_00.png,raw_data/train/cloth/06496_00.jpg
raw_data/train/images/06497_00.jpg,raw_data/train/image-parse-v3/06497_00.png,raw_data/train/cloth/06497_00.jpg
raw_data/train/images/06498_00.jpg,raw_data/train/image-parse-v3/06498_00.png,raw_data/train/cloth/06498_00.jpg
raw_data/train/images/06499_00.jpg,raw_data/train/image-parse-v3/06499_00.png,raw_data/train/cloth/06499_00.jpg
raw_data/train/images/06500_00.jpg,raw_data/train/image-parse-v3/06500_00.png,raw_data/train/cloth/06500_00.jpg
raw_data/train/images/06503_00.jpg,raw_data/train/image-parse-v3/06503_00.png,raw_data/train/cloth/06503_00.jpg
raw_data/train/images/06505_00.jpg,raw_data/train/image-parse-v3/06505_00.png,raw_data/train/cloth/06505_00.jpg
raw_data/train/images/06506_00.jpg,raw_data/train/image-parse-v3/06506_00.png,raw_data/train/cloth/06506_00.jpg
raw_data/train/images/06507_00.jpg,raw_data/train/image-parse-v3/06507_00.png,raw_data/train/cloth/06507_00.jpg
raw_data/train/images/06509_00.jpg,raw_data/train/image-parse-v3/06509_00.png,raw_data/train/cloth/06509_00.jpg
raw_data/train/images/06510_00.jpg,raw_data/train/image-parse-v3/06510_00.png,raw_data/train/cloth/06510_00.jpg
raw_data/train/images/06513_00.jpg,raw_data/train/image-parse-v3/06513_00.png,raw_data/train/cloth/06513_00.jpg
raw_data/train/images/06514_00.jpg,raw_data/train/image-parse-v3/06514_00.png,raw_data/train/cloth/06514_00.jpg
raw_data/train/images/06518_00.jpg,raw_data/train/image-parse-v3/06518_00.png,raw_data/train/cloth/06518_00.jpg
raw_data/train/images/06519_00.jpg,raw_data/train/image-parse-v3/06519_00.png,raw_data/train/cloth/06519_00.jpg
raw_data/train/images/06520_00.jpg,raw_data/train/image-parse-v3/06520_00.png,raw_data/train/cloth/06520_00.jpg
raw_data/train/images/06521_00.jpg,raw_data/train/image-parse-v3/06521_00.png,raw_data/train/cloth/06521_00.jpg
raw_data/train/images/06523_00.jpg,raw_data/train/image-parse-v3/06523_00.png,raw_data/train/cloth/06523_00.jpg
raw_data/train/images/06524_00.jpg,raw_data/train/image-parse-v3/06524_00.png,raw_data/train/cloth/06524_00.jpg
raw_data/train/images/06525_00.jpg,raw_data/train/image-parse-v3/06525_00.png,raw_data/train/cloth/06525_00.jpg
raw_data/train/images/06526_00.jpg,raw_data/train/image-parse-v3/06526_00.png,raw_data/train/cloth/06526_00.jpg
raw_data/train/images/06527_00.jpg,raw_data/train/image-parse-v3/06527_00.png,raw_data/train/cloth/06527_00.jpg
raw_data/train/images/06528_00.jpg,raw_data/train/image-parse-v3/06528_00.png,raw_data/train/cloth/06528_00.jpg
raw_data/train/images/06529_00.jpg,raw_data/train/image-parse-v3/06529_00.png,raw_data/train/cloth/06529_00.jpg
raw_data/train/images/06530_00.jpg,raw_data/train/image-parse-v3/06530_00.png,raw_data/train/cloth/06530_00.jpg
raw_data/train/images/06531_00.jpg,raw_data/train/image-parse-v3/06531_00.png,raw_data/train/cloth/06531_00.jpg
raw_data/train/images/06532_00.jpg,raw_data/train/image-parse-v3/06532_00.png,raw_data/train/cloth/06532_00.jpg
raw_data/train/images/06533_00.jpg,raw_data/train/image-parse-v3/06533_00.png,raw_data/train/cloth/06533_00.jpg
raw_data/train/images/06534_00.jpg,raw_data/train/image-parse-v3/06534_00.png,raw_data/train/cloth/06534_00.jpg
raw_data/train/images/06535_00.jpg,raw_data/train/image-parse-v3/06535_00.png,raw_data/train/cloth/06535_00.jpg
raw_data/train/images/06538_00.jpg,raw_data/train/image-parse-v3/06538_00.png,raw_data/train/cloth/06538_00.jpg
raw_data/train/images/06540_00.jpg,raw_data/train/image-parse-v3/06540_00.png,raw_data/train/cloth/06540_00.jpg
raw_data/train/images/06541_00.jpg,raw_data/train/image-parse-v3/06541_00.png,raw_data/train/cloth/06541_00.jpg
raw_data/train/images/06542_00.jpg,raw_data/train/image-parse-v3/06542_00.png,raw_data/train/cloth/06542_00.jpg
raw_data/train/images/06544_00.jpg,raw_data/train/image-parse-v3/06544_00.png,raw_data/train/cloth/06544_00.jpg
raw_data/train/images/06545_00.jpg,raw_data/train/image-parse-v3/06545_00.png,raw_data/train/cloth/06545_00.jpg
raw_data/train/images/06546_00.jpg,raw_data/train/image-parse-v3/06546_00.png,raw_data/train/cloth/06546_00.jpg
raw_data/train/images/06547_00.jpg,raw_data/train/image-parse-v3/06547_00.png,raw_data/train/cloth/06547_00.jpg
raw_data/train/images/06548_00.jpg,raw_data/train/image-parse-v3/06548_00.png,raw_data/train/cloth/06548_00.jpg
raw_data/train/images/06549_00.jpg,raw_data/train/image-parse-v3/06549_00.png,raw_data/train/cloth/06549_00.jpg
raw_data/train/images/06550_00.jpg,raw_data/train/image-parse-v3/06550_00.png,raw_data/train/cloth/06550_00.jpg
raw_data/train/images/06551_00.jpg,raw_data/train/image-parse-v3/06551_00.png,raw_data/train/cloth/06551_00.jpg
raw_data/train/images/06552_00.jpg,raw_data/train/image-parse-v3/06552_00.png,raw_data/train/cloth/06552_00.jpg
raw_data/train/images/06553_00.jpg,raw_data/train/image-parse-v3/06553_00.png,raw_data/train/cloth/06553_00.jpg
raw_data/train/images/06554_00.jpg,raw_data/train/image-parse-v3/06554_00.png,raw_data/train/cloth/06554_00.jpg
raw_data/train/images/06555_00.jpg,raw_data/train/image-parse-v3/06555_00.png,raw_data/train/cloth/06555_00.jpg
raw_data/train/images/06556_00.jpg,raw_data/train/image-parse-v3/06556_00.png,raw_data/train/cloth/06556_00.jpg
raw_data/train/images/06557_00.jpg,raw_data/train/image-parse-v3/06557_00.png,raw_data/train/cloth/06557_00.jpg
raw_data/train/images/06558_00.jpg,raw_data/train/image-parse-v3/06558_00.png,raw_data/train/cloth/06558_00.jpg
raw_data/train/images/06559_00.jpg,raw_data/train/image-parse-v3/06559_00.png,raw_data/train/cloth/06559_00.jpg
raw_data/train/images/06560_00.jpg,raw_data/train/image-parse-v3/06560_00.png,raw_data/train/cloth/06560_00.jpg
raw_data/train/images/06561_00.jpg,raw_data/train/image-parse-v3/06561_00.png,raw_data/train/cloth/06561_00.jpg
raw_data/train/images/06562_00.jpg,raw_data/train/image-parse-v3/06562_00.png,raw_data/train/cloth/06562_00.jpg
raw_data/train/images/06565_00.jpg,raw_data/train/image-parse-v3/06565_00.png,raw_data/train/cloth/06565_00.jpg
raw_data/train/images/06566_00.jpg,raw_data/train/image-parse-v3/06566_00.png,raw_data/train/cloth/06566_00.jpg
raw_data/train/images/06568_00.jpg,raw_data/train/image-parse-v3/06568_00.png,raw_data/train/cloth/06568_00.jpg
raw_data/train/images/06569_00.jpg,raw_data/train/image-parse-v3/06569_00.png,raw_data/train/cloth/06569_00.jpg
raw_data/train/images/06571_00.jpg,raw_data/train/image-parse-v3/06571_00.png,raw_data/train/cloth/06571_00.jpg
raw_data/train/images/06572_00.jpg,raw_data/train/image-parse-v3/06572_00.png,raw_data/train/cloth/06572_00.jpg
raw_data/train/images/06573_00.jpg,raw_data/train/image-parse-v3/06573_00.png,raw_data/train/cloth/06573_00.jpg
raw_data/train/images/06574_00.jpg,raw_data/train/image-parse-v3/06574_00.png,raw_data/train/cloth/06574_00.jpg
raw_data/train/images/06575_00.jpg,raw_data/train/image-parse-v3/06575_00.png,raw_data/train/cloth/06575_00.jpg
raw_data/train/images/06576_00.jpg,raw_data/train/image-parse-v3/06576_00.png,raw_data/train/cloth/06576_00.jpg
raw_data/train/images/06577_00.jpg,raw_data/train/image-parse-v3/06577_00.png,raw_data/train/cloth/06577_00.jpg
raw_data/train/images/06578_00.jpg,raw_data/train/image-parse-v3/06578_00.png,raw_data/train/cloth/06578_00.jpg
raw_data/train/images/06579_00.jpg,raw_data/train/image-parse-v3/06579_00.png,raw_data/train/cloth/06579_00.jpg
raw_data/train/images/06580_00.jpg,raw_data/train/image-parse-v3/06580_00.png,raw_data/train/cloth/06580_00.jpg
raw_data/train/images/06582_00.jpg,raw_data/train/image-parse-v3/06582_00.png,raw_data/train/cloth/06582_00.jpg
raw_data/train/images/06583_00.jpg,raw_data/train/image-parse-v3/06583_00.png,raw_data/train/cloth/06583_00.jpg
raw_data/train/images/06584_00.jpg,raw_data/train/image-parse-v3/06584_00.png,raw_data/train/cloth/06584_00.jpg
raw_data/train/images/06585_00.jpg,raw_data/train/image-parse-v3/06585_00.png,raw_data/train/cloth/06585_00.jpg
raw_data/train/images/06586_00.jpg,raw_data/train/image-parse-v3/06586_00.png,raw_data/train/cloth/06586_00.jpg
raw_data/train/images/06587_00.jpg,raw_data/train/image-parse-v3/06587_00.png,raw_data/train/cloth/06587_00.jpg
raw_data/train/images/06588_00.jpg,raw_data/train/image-parse-v3/06588_00.png,raw_data/train/cloth/06588_00.jpg
raw_data/train/images/06589_00.jpg,raw_data/train/image-parse-v3/06589_00.png,raw_data/train/cloth/06589_00.jpg
raw_data/train/images/06590_00.jpg,raw_data/train/image-parse-v3/06590_00.png,raw_data/train/cloth/06590_00.jpg
raw_data/train/images/06591_00.jpg,raw_data/train/image-parse-v3/06591_00.png,raw_data/train/cloth/06591_00.jpg
raw_data/train/images/06592_00.jpg,raw_data/train/image-parse-v3/06592_00.png,raw_data/train/cloth/06592_00.jpg
raw_data/train/images/06593_00.jpg,raw_data/train/image-parse-v3/06593_00.png,raw_data/train/cloth/06593_00.jpg
raw_data/train/images/06594_00.jpg,raw_data/train/image-parse-v3/06594_00.png,raw_data/train/cloth/06594_00.jpg
raw_data/train/images/06595_00.jpg,raw_data/train/image-parse-v3/06595_00.png,raw_data/train/cloth/06595_00.jpg
raw_data/train/images/06596_00.jpg,raw_data/train/image-parse-v3/06596_00.png,raw_data/train/cloth/06596_00.jpg
raw_data/train/images/06597_00.jpg,raw_data/train/image-parse-v3/06597_00.png,raw_data/train/cloth/06597_00.jpg
raw_data/train/images/06598_00.jpg,raw_data/train/image-parse-v3/06598_00.png,raw_data/train/cloth/06598_00.jpg
raw_data/train/images/06599_00.jpg,raw_data/train/image-parse-v3/06599_00.png,raw_data/train/cloth/06599_00.jpg
raw_data/train/images/06600_00.jpg,raw_data/train/image-parse-v3/06600_00.png,raw_data/train/cloth/06600_00.jpg
raw_data/train/images/06601_00.jpg,raw_data/train/image-parse-v3/06601_00.png,raw_data/train/cloth/06601_00.jpg
raw_data/train/images/06602_00.jpg,raw_data/train/image-parse-v3/06602_00.png,raw_data/train/cloth/06602_00.jpg
raw_data/train/images/06603_00.jpg,raw_data/train/image-parse-v3/06603_00.png,raw_data/train/cloth/06603_00.jpg
raw_data/train/images/06604_00.jpg,raw_data/train/image-parse-v3/06604_00.png,raw_data/train/cloth/06604_00.jpg
raw_data/train/images/06606_00.jpg,raw_data/train/image-parse-v3/06606_00.png,raw_data/train/cloth/06606_00.jpg
raw_data/train/images/06607_00.jpg,raw_data/train/image-parse-v3/06607_00.png,raw_data/train/cloth/06607_00.jpg
raw_data/train/images/06608_00.jpg,raw_data/train/image-parse-v3/06608_00.png,raw_data/train/cloth/06608_00.jpg
raw_data/train/images/06609_00.jpg,raw_data/train/image-parse-v3/06609_00.png,raw_data/train/cloth/06609_00.jpg
raw_data/train/images/06610_00.jpg,raw_data/train/image-parse-v3/06610_00.png,raw_data/train/cloth/06610_00.jpg
raw_data/train/images/06611_00.jpg,raw_data/train/image-parse-v3/06611_00.png,raw_data/train/cloth/06611_00.jpg
raw_data/train/images/06612_00.jpg,raw_data/train/image-parse-v3/06612_00.png,raw_data/train/cloth/06612_00.jpg
raw_data/train/images/06613_00.jpg,raw_data/train/image-parse-v3/06613_00.png,raw_data/train/cloth/06613_00.jpg
raw_data/train/images/06614_00.jpg,raw_data/train/image-parse-v3/06614_00.png,raw_data/train/cloth/06614_00.jpg
raw_data/train/images/06615_00.jpg,raw_data/train/image-parse-v3/06615_00.png,raw_data/train/cloth/06615_00.jpg
raw_data/train/images/06616_00.jpg,raw_data/train/image-parse-v3/06616_00.png,raw_data/train/cloth/06616_00.jpg
raw_data/train/images/06617_00.jpg,raw_data/train/image-parse-v3/06617_00.png,raw_data/train/cloth/06617_00.jpg
raw_data/train/images/06618_00.jpg,raw_data/train/image-parse-v3/06618_00.png,raw_data/train/cloth/06618_00.jpg
raw_data/train/images/06619_00.jpg,raw_data/train/image-parse-v3/06619_00.png,raw_data/train/cloth/06619_00.jpg
raw_data/train/images/06620_00.jpg,raw_data/train/image-parse-v3/06620_00.png,raw_data/train/cloth/06620_00.jpg
raw_data/train/images/06621_00.jpg,raw_data/train/image-parse-v3/06621_00.png,raw_data/train/cloth/06621_00.jpg
raw_data/train/images/06622_00.jpg,raw_data/train/image-parse-v3/06622_00.png,raw_data/train/cloth/06622_00.jpg
raw_data/train/images/06623_00.jpg,raw_data/train/image-parse-v3/06623_00.png,raw_data/train/cloth/06623_00.jpg
raw_data/train/images/06624_00.jpg,raw_data/train/image-parse-v3/06624_00.png,raw_data/train/cloth/06624_00.jpg
raw_data/train/images/06627_00.jpg,raw_data/train/image-parse-v3/06627_00.png,raw_data/train/cloth/06627_00.jpg
raw_data/train/images/06628_00.jpg,raw_data/train/image-parse-v3/06628_00.png,raw_data/train/cloth/06628_00.jpg
raw_data/train/images/06629_00.jpg,raw_data/train/image-parse-v3/06629_00.png,raw_data/train/cloth/06629_00.jpg
raw_data/train/images/06630_00.jpg,raw_data/train/image-parse-v3/06630_00.png,raw_data/train/cloth/06630_00.jpg
raw_data/train/images/06632_00.jpg,raw_data/train/image-parse-v3/06632_00.png,raw_data/train/cloth/06632_00.jpg
raw_data/train/images/06633_00.jpg,raw_data/train/image-parse-v3/06633_00.png,raw_data/train/cloth/06633_00.jpg
raw_data/train/images/06634_00.jpg,raw_data/train/image-parse-v3/06634_00.png,raw_data/train/cloth/06634_00.jpg
raw_data/train/images/06635_00.jpg,raw_data/train/image-parse-v3/06635_00.png,raw_data/train/cloth/06635_00.jpg
raw_data/train/images/06636_00.jpg,raw_data/train/image-parse-v3/06636_00.png,raw_data/train/cloth/06636_00.jpg
raw_data/train/images/06638_00.jpg,raw_data/train/image-parse-v3/06638_00.png,raw_data/train/cloth/06638_00.jpg
raw_data/train/images/06639_00.jpg,raw_data/train/image-parse-v3/06639_00.png,raw_data/train/cloth/06639_00.jpg
raw_data/train/images/06641_00.jpg,raw_data/train/image-parse-v3/06641_00.png,raw_data/train/cloth/06641_00.jpg
raw_data/train/images/06642_00.jpg,raw_data/train/image-parse-v3/06642_00.png,raw_data/train/cloth/06642_00.jpg
raw_data/train/images/06643_00.jpg,raw_data/train/image-parse-v3/06643_00.png,raw_data/train/cloth/06643_00.jpg
raw_data/train/images/06644_00.jpg,raw_data/train/image-parse-v3/06644_00.png,raw_data/train/cloth/06644_00.jpg
raw_data/train/images/06645_00.jpg,raw_data/train/image-parse-v3/06645_00.png,raw_data/train/cloth/06645_00.jpg
raw_data/train/images/06649_00.jpg,raw_data/train/image-parse-v3/06649_00.png,raw_data/train/cloth/06649_00.jpg
raw_data/train/images/06651_00.jpg,raw_data/train/image-parse-v3/06651_00.png,raw_data/train/cloth/06651_00.jpg
raw_data/train/images/06652_00.jpg,raw_data/train/image-parse-v3/06652_00.png,raw_data/train/cloth/06652_00.jpg
raw_data/train/images/06654_00.jpg,raw_data/train/image-parse-v3/06654_00.png,raw_data/train/cloth/06654_00.jpg
raw_data/train/images/06655_00.jpg,raw_data/train/image-parse-v3/06655_00.png,raw_data/train/cloth/06655_00.jpg
raw_data/train/images/06656_00.jpg,raw_data/train/image-parse-v3/06656_00.png,raw_data/train/cloth/06656_00.jpg
raw_data/train/images/06658_00.jpg,raw_data/train/image-parse-v3/06658_00.png,raw_data/train/cloth/06658_00.jpg
raw_data/train/images/06660_00.jpg,raw_data/train/image-parse-v3/06660_00.png,raw_data/train/cloth/06660_00.jpg
raw_data/train/images/06661_00.jpg,raw_data/train/image-parse-v3/06661_00.png,raw_data/train/cloth/06661_00.jpg
raw_data/train/images/06662_00.jpg,raw_data/train/image-parse-v3/06662_00.png,raw_data/train/cloth/06662_00.jpg
raw_data/train/images/06665_00.jpg,raw_data/train/image-parse-v3/06665_00.png,raw_data/train/cloth/06665_00.jpg
raw_data/train/images/06666_00.jpg,raw_data/train/image-parse-v3/06666_00.png,raw_data/train/cloth/06666_00.jpg
raw_data/train/images/06667_00.jpg,raw_data/train/image-parse-v3/06667_00.png,raw_data/train/cloth/06667_00.jpg
raw_data/train/images/06668_00.jpg,raw_data/train/image-parse-v3/06668_00.png,raw_data/train/cloth/06668_00.jpg
raw_data/train/images/06669_00.jpg,raw_data/train/image-parse-v3/06669_00.png,raw_data/train/cloth/06669_00.jpg
raw_data/train/images/06670_00.jpg,raw_data/train/image-parse-v3/06670_00.png,raw_data/train/cloth/06670_00.jpg
raw_data/train/images/06671_00.jpg,raw_data/train/image-parse-v3/06671_00.png,raw_data/train/cloth/06671_00.jpg
raw_data/train/images/06672_00.jpg,raw_data/train/image-parse-v3/06672_00.png,raw_data/train/cloth/06672_00.jpg
raw_data/train/images/06673_00.jpg,raw_data/train/image-parse-v3/06673_00.png,raw_data/train/cloth/06673_00.jpg
raw_data/train/images/06674_00.jpg,raw_data/train/image-parse-v3/06674_00.png,raw_data/train/cloth/06674_00.jpg
raw_data/train/images/06676_00.jpg,raw_data/train/image-parse-v3/06676_00.png,raw_data/train/cloth/06676_00.jpg
raw_data/train/images/06678_00.jpg,raw_data/train/image-parse-v3/06678_00.png,raw_data/train/cloth/06678_00.jpg
raw_data/train/images/06679_00.jpg,raw_data/train/image-parse-v3/06679_00.png,raw_data/train/cloth/06679_00.jpg
raw_data/train/images/06680_00.jpg,raw_data/train/image-parse-v3/06680_00.png,raw_data/train/cloth/06680_00.jpg
raw_data/train/images/06681_00.jpg,raw_data/train/image-parse-v3/06681_00.png,raw_data/train/cloth/06681_00.jpg
raw_data/train/images/06684_00.jpg,raw_data/train/image-parse-v3/06684_00.png,raw_data/train/cloth/06684_00.jpg
raw_data/train/images/06686_00.jpg,raw_data/train/image-parse-v3/06686_00.png,raw_data/train/cloth/06686_00.jpg
raw_data/train/images/06687_00.jpg,raw_data/train/image-parse-v3/06687_00.png,raw_data/train/cloth/06687_00.jpg
raw_data/train/images/06688_00.jpg,raw_data/train/image-parse-v3/06688_00.png,raw_data/train/cloth/06688_00.jpg
raw_data/train/images/06689_00.jpg,raw_data/train/image-parse-v3/06689_00.png,raw_data/train/cloth/06689_00.jpg
raw_data/train/images/06690_00.jpg,raw_data/train/image-parse-v3/06690_00.png,raw_data/train/cloth/06690_00.jpg
raw_data/train/images/06691_00.jpg,raw_data/train/image-parse-v3/06691_00.png,raw_data/train/cloth/06691_00.jpg
raw_data/train/images/06692_00.jpg,raw_data/train/image-parse-v3/06692_00.png,raw_data/train/cloth/06692_00.jpg
raw_data/train/images/06693_00.jpg,raw_data/train/image-parse-v3/06693_00.png,raw_data/train/cloth/06693_00.jpg
raw_data/train/images/06694_00.jpg,raw_data/train/image-parse-v3/06694_00.png,raw_data/train/cloth/06694_00.jpg
raw_data/train/images/06696_00.jpg,raw_data/train/image-parse-v3/06696_00.png,raw_data/train/cloth/06696_00.jpg
raw_data/train/images/06697_00.jpg,raw_data/train/image-parse-v3/06697_00.png,raw_data/train/cloth/06697_00.jpg
raw_data/train/images/06698_00.jpg,raw_data/train/image-parse-v3/06698_00.png,raw_data/train/cloth/06698_00.jpg
raw_data/train/images/06699_00.jpg,raw_data/train/image-parse-v3/06699_00.png,raw_data/train/cloth/06699_00.jpg
raw_data/train/images/06700_00.jpg,raw_data/train/image-parse-v3/06700_00.png,raw_data/train/cloth/06700_00.jpg
raw_data/train/images/06701_00.jpg,raw_data/train/image-parse-v3/06701_00.png,raw_data/train/cloth/06701_00.jpg
raw_data/train/images/06702_00.jpg,raw_data/train/image-parse-v3/06702_00.png,raw_data/train/cloth/06702_00.jpg
raw_data/train/images/06703_00.jpg,raw_data/train/image-parse-v3/06703_00.png,raw_data/train/cloth/06703_00.jpg
raw_data/train/images/06704_00.jpg,raw_data/train/image-parse-v3/06704_00.png,raw_data/train/cloth/06704_00.jpg
raw_data/train/images/06706_00.jpg,raw_data/train/image-parse-v3/06706_00.png,raw_data/train/cloth/06706_00.jpg
raw_data/train/images/06707_00.jpg,raw_data/train/image-parse-v3/06707_00.png,raw_data/train/cloth/06707_00.jpg
raw_data/train/images/06708_00.jpg,raw_data/train/image-parse-v3/06708_00.png,raw_data/train/cloth/06708_00.jpg
raw_data/train/images/06709_00.jpg,raw_data/train/image-parse-v3/06709_00.png,raw_data/train/cloth/06709_00.jpg
raw_data/train/images/06710_00.jpg,raw_data/train/image-parse-v3/06710_00.png,raw_data/train/cloth/06710_00.jpg
raw_data/train/images/06711_00.jpg,raw_data/train/image-parse-v3/06711_00.png,raw_data/train/cloth/06711_00.jpg
raw_data/train/images/06712_00.jpg,raw_data/train/image-parse-v3/06712_00.png,raw_data/train/cloth/06712_00.jpg
raw_data/train/images/06713_00.jpg,raw_data/train/image-parse-v3/06713_00.png,raw_data/train/cloth/06713_00.jpg
raw_data/train/images/06715_00.jpg,raw_data/train/image-parse-v3/06715_00.png,raw_data/train/cloth/06715_00.jpg
raw_data/train/images/06716_00.jpg,raw_data/train/image-parse-v3/06716_00.png,raw_data/train/cloth/06716_00.jpg
raw_data/train/images/06717_00.jpg,raw_data/train/image-parse-v3/06717_00.png,raw_data/train/cloth/06717_00.jpg
raw_data/train/images/06718_00.jpg,raw_data/train/image-parse-v3/06718_00.png,raw_data/train/cloth/06718_00.jpg
raw_data/train/images/06719_00.jpg,raw_data/train/image-parse-v3/06719_00.png,raw_data/train/cloth/06719_00.jpg
raw_data/train/images/06720_00.jpg,raw_data/train/image-parse-v3/06720_00.png,raw_data/train/cloth/06720_00.jpg
raw_data/train/images/06721_00.jpg,raw_data/train/image-parse-v3/06721_00.png,raw_data/train/cloth/06721_00.jpg
raw_data/train/images/06722_00.jpg,raw_data/train/image-parse-v3/06722_00.png,raw_data/train/cloth/06722_00.jpg
raw_data/train/images/06723_00.jpg,raw_data/train/image-parse-v3/06723_00.png,raw_data/train/cloth/06723_00.jpg
raw_data/train/images/06724_00.jpg,raw_data/train/image-parse-v3/06724_00.png,raw_data/train/cloth/06724_00.jpg
raw_data/train/images/06725_00.jpg,raw_data/train/image-parse-v3/06725_00.png,raw_data/train/cloth/06725_00.jpg
raw_data/train/images/06726_00.jpg,raw_data/train/image-parse-v3/06726_00.png,raw_data/train/cloth/06726_00.jpg
raw_data/train/images/06727_00.jpg,raw_data/train/image-parse-v3/06727_00.png,raw_data/train/cloth/06727_00.jpg
raw_data/train/images/06729_00.jpg,raw_data/train/image-parse-v3/06729_00.png,raw_data/train/cloth/06729_00.jpg
raw_data/train/images/06731_00.jpg,raw_data/train/image-parse-v3/06731_00.png,raw_data/train/cloth/06731_00.jpg
raw_data/train/images/06732_00.jpg,raw_data/train/image-parse-v3/06732_00.png,raw_data/train/cloth/06732_00.jpg
raw_data/train/images/06735_00.jpg,raw_data/train/image-parse-v3/06735_00.png,raw_data/train/cloth/06735_00.jpg
raw_data/train/images/06736_00.jpg,raw_data/train/image-parse-v3/06736_00.png,raw_data/train/cloth/06736_00.jpg
raw_data/train/images/06737_00.jpg,raw_data/train/image-parse-v3/06737_00.png,raw_data/train/cloth/06737_00.jpg
raw_data/train/images/06738_00.jpg,raw_data/train/image-parse-v3/06738_00.png,raw_data/train/cloth/06738_00.jpg
raw_data/train/images/06740_00.jpg,raw_data/train/image-parse-v3/06740_00.png,raw_data/train/cloth/06740_00.jpg
raw_data/train/images/06741_00.jpg,raw_data/train/image-parse-v3/06741_00.png,raw_data/train/cloth/06741_00.jpg
raw_data/train/images/06742_00.jpg,raw_data/train/image-parse-v3/06742_00.png,raw_data/train/cloth/06742_00.jpg
raw_data/train/images/06743_00.jpg,raw_data/train/image-parse-v3/06743_00.png,raw_data/train/cloth/06743_00.jpg
raw_data/train/images/06745_00.jpg,raw_data/train/image-parse-v3/06745_00.png,raw_data/train/cloth/06745_00.jpg
raw_data/train/images/06746_00.jpg,raw_data/train/image-parse-v3/06746_00.png,raw_data/train/cloth/06746_00.jpg
raw_data/train/images/06747_00.jpg,raw_data/train/image-parse-v3/06747_00.png,raw_data/train/cloth/06747_00.jpg
raw_data/train/images/06748_00.jpg,raw_data/train/image-parse-v3/06748_00.png,raw_data/train/cloth/06748_00.jpg
raw_data/train/images/06749_00.jpg,raw_data/train/image-parse-v3/06749_00.png,raw_data/train/cloth/06749_00.jpg
raw_data/train/images/06750_00.jpg,raw_data/train/image-parse-v3/06750_00.png,raw_data/train/cloth/06750_00.jpg
raw_data/train/images/06751_00.jpg,raw_data/train/image-parse-v3/06751_00.png,raw_data/train/cloth/06751_00.jpg
raw_data/train/images/06752_00.jpg,raw_data/train/image-parse-v3/06752_00.png,raw_data/train/cloth/06752_00.jpg
raw_data/train/images/06754_00.jpg,raw_data/train/image-parse-v3/06754_00.png,raw_data/train/cloth/06754_00.jpg
raw_data/train/images/06755_00.jpg,raw_data/train/image-parse-v3/06755_00.png,raw_data/train/cloth/06755_00.jpg
raw_data/train/images/06756_00.jpg,raw_data/train/image-parse-v3/06756_00.png,raw_data/train/cloth/06756_00.jpg
raw_data/train/images/06757_00.jpg,raw_data/train/image-parse-v3/06757_00.png,raw_data/train/cloth/06757_00.jpg
raw_data/train/images/06758_00.jpg,raw_data/train/image-parse-v3/06758_00.png,raw_data/train/cloth/06758_00.jpg
